-0.10000, -9.96246
-0.20000, -4.93317
-1.40000, -0.17248
-1.20000, -0.38865
-0.10000, -9.96648
-0.20000, -4.93321
-1.40000, -0.17248
-1.20000, -0.38878
-0.10000, -9.96246
-0.20000, -4.93317
-1.40000, -0.17248
-1.20000, -0.38865
